duration,days_left,price,predict_1,predict_2,final_predictions
6.08,38,4496,4496.0,4496.0,4504.4
21.17,4,10961,11048.49,11033.31,10911.05
2.25,29,22140,22616.4,22616.4,22223.23
18.25,5,13728,13914.64,14267.65,14230.4
2.33,25,4617,4674.06,4551.97,4809.95
14.42,47,8867,8893.06,8885.15,8859.16
21.58,23,5206,5214.78,5222.78,5203.7
11.17,39,56590,56590.0,56590.0,56588.02
11.17,7,9840,9850.5,9841.05,9944.03
7.58,9,14553,12351.82,13412.44,14451.05
9.67,45,9999,9872.23,10167.48,10584.84
14.0,6,47440,48405.4,48553.84,48287.59
10.83,21,4165,4165.0,4163.28,4165.0
6.92,5,13720,10889.48,10913.53,11389.55
32.08,14,10075,11936.7,11478.31,11445.104666666668
7.67,7,12557,12271.14,12299.58,12285.68
11.0,31,3862,3893.46,3934.13,3901.19
23.83,15,12304,11487.68,12586.2,12026.005
7.08,43,7979,7979.0,7973.18,8176.74
11.5,38,42457,42457.0,42457.0,42457.64
7.25,12,13801,10618.62,10703.88,11583.69
14.08,48,4792,4781.61,4676.43,4628.35
22.33,15,6615,8515.19,9092.24,8183.76
12.42,30,4589,4589.0,4624.28,4643.56
13.67,46,8133,8030.31,8060.53,7953.61
21.75,24,5810,5988.42,6048.11,5972.03
12.58,41,6437,6437.0,6437.0,6436.85
2.42,18,6909,5846.4,6013.74,6189.58
1.33,44,2901,2899.37,2901.0,2899.49
12.5,43,10355,9288.38,9275.89,10138.51
2.08,45,23898,23898.0,23898.0,23898.0
10.17,9,11205,11877.01,12187.81,11386.04
27.17,35,6337,6355.32,6290.56,6945.05
9.25,16,6367,10279.13,9143.59,8768.33
15.17,4,9000,10383.33,10870.72,10396.66
8.0,29,8111,8119.4,8121.5,8111.0
23.67,5,6270,8293.52,8071.77,8319.39
13.25,24,3489,4246.77,4089.47,4200.9
23.25,39,7763,5563.11,5383.85,5599.27
21.58,15,11427,10674.71,10709.94,10320.0
8.08,9,10785,10723.05,10715.7,10784.81
2.17,26,42424,34472.0,34472.0,34948.28
12.08,17,5040,6062.76,5820.62,6245.79
13.58,13,45693,45693.0,45693.0,45693.0
2.58,8,7489,7783.88,7773.97,7513.0
9.5,28,7021,7073.26,7072.08,7220.09
9.25,48,5772,5766.6,5766.56,5769.63
6.67,41,5513,6038.16,6180.86,5950.53
6.75,42,1830,2003.16,2016.13,2074.9
25.67,40,4960,5821.95,5926.03,5928.9
12.67,39,5037,6435.73,6099.7,6658.61
10.5,10,10247,14974.969166666668,15951.937166666665,15292.566666666666
20.5,15,55750,56716.03,57040.5,56950.81
25.17,5,12499,10263.26,10941.2,9893.91
14.17,29,5413,5175.11,5233.26,5204.19
16.5,19,5892,5896.72,5879.72,5837.85
25.92,26,4048,4048.0,4045.66,4042.63
14.92,1,13894,14060.44,14359.84,14691.79
16.58,37,57081,57490.92,57411.4,57697.73
12.42,16,7869,9001.7125,9683.89,8730.95
19.25,28,5715,5902.9,5896.94,5819.45
24.0,21,8111,8111.0,8067.97,8179.51
7.25,34,6262,6296.56,6293.5,6395.28
24.17,48,3551,3616.64,3618.99,3920.78
10.5,26,60396,60396.0,60396.0,60396.0
6.08,26,50297,50297.0,50297.0,50498.08
16.0,3,59265,58877.43,58582.99,57836.0
13.5,11,8148,8145.79,8160.56,8202.59
8.58,11,16423,17423.31,17682.28,18282.4
13.17,28,60396,60396.0,60396.0,60396.0
5.0,27,4111,4111.0,4111.0,4111.0
12.25,11,14763,16953.693333333336,16112.673333333332,17932.189166666667
8.33,31,5206,5270.38,5207.65,5266.92
18.17,35,5823,5823.0,5823.0,5826.15
11.67,18,72125,78407.08,78923.52,73894.79666666666
29.5,14,26053,20086.26,21477.87,22157.94
1.75,45,20684,20684.0,20654.54,20684.74
9.33,24,3330,3330.0,3330.0,3330.04
27.5,37,11574,5586.42,5047.09,5221.94
12.67,30,5949,6044.18,5998.69,6270.78
27.5,35,44069,49655.56,49395.72,48890.38
2.0,42,3000,3000.0,3005.73,3072.02
9.25,24,6437,6377.82,6382.68,6410.57
23.92,48,62188,61692.96,61801.6,62629.46
24.25,44,8112,8248.5,8162.78,8088.36
9.67,39,3826,3826.0,3826.0,4594.49
8.08,49,4079,4215.83,4234.72,4138.77
19.42,29,49553,52167.87,52210.76,50168.25
1.33,27,3096,3081.22,3080.47,3078.5
6.58,22,4792,4864.76,4816.67,4702.88
14.58,42,44280,44280.0,44280.0,44280.0
4.67,27,5954,5974.57,5974.57,5978.48
17.5,41,39377,39377.0,39377.0,39376.44
14.25,5,9277,9437.0,9353.24,9583.72
26.08,18,54608,54608.0,54687.41,54622.27
10.42,46,6271,6271.0,6285.5,6270.69
11.5,4,12197,12256.4,11784.62,11904.68
13.17,39,51345,51345.0,51345.0,51458.2
14.92,21,7496,7561.345,7574.7325,7509.57
8.08,25,61873,62891.3,63284.46,61824.41
14.42,13,55572,55670.53,56371.65,56384.41
22.5,39,60365,60512.84,61105.32,60518.25
21.83,24,4348,4584.66,4632.52,4431.57
23.25,29,6734,6319.8,6314.0,6361.22
6.67,19,3209,3839.07,3665.57,3687.12
2.5,41,4499,4499.0,4503.15,4499.02
8.58,11,15930,14885.63,14503.86,15259.5
15.92,21,53743,53743.0,53743.0,53743.0
13.17,32,6133,6635.2,6380.22,6619.13
10.67,4,18774,17586.7,17431.5,17911.57
17.58,21,5523,6361.82,6248.35,6231.5
6.17,47,3153,3143.48,3129.73,3198.24
8.58,10,69244,70143.51,69757.42,69567.85
10.67,21,2723,2757.48,2747.56,2812.66
11.0,10,12255,11117.85,11038.05,10982.74
6.42,32,3423,3423.0,3423.0,3423.0
7.08,2,15262,16922.65,17438.42,18951.53
13.83,33,5057,5087.96,4988.1,5097.34
7.92,13,11205,11240.31,11216.23,11208.94
15.0,16,7342,7210.17,8136.93,7405.72
8.83,4,70535,74451.67,66772.53,70945.52
25.08,6,12007,12277.34,12205.37,11993.36
5.33,34,4440,2950.88,2936.93,3232.66
6.25,18,4071,4094.54,4068.04,4059.97
11.75,48,4209,4185.31,4240.8,4222.11
19.17,36,6578,6592.29,6610.39,6586.83
9.58,41,6578,6697.78,6717.22,6665.95
5.42,25,5918,5919.8,6057.8,5819.02
12.5,25,7240,7240.0,7240.0,7262.36
6.5,30,4989,4109.88,4311.65,4104.85
26.08,48,3334,3334.0,3334.0,3334.24
17.83,40,60396,60396.0,60396.0,60396.0
18.83,26,5761,5761.0,5747.13,5774.62
9.5,18,4230,4592.87,4885.27,4870.09
8.83,48,1694,1724.37,1738.64,1682.42
9.67,15,5942,7261.59,6165.18,6727.27
14.08,5,11675,11804.87,11744.59,13400.14
3.25,23,4453,4803.95,4733.78,4522.25
10.25,35,45883,45883.0,45883.0,45883.0
20.33,23,8394,7773.58,7744.69,7366.64
25.17,17,48851,48851.0,48851.0,48839.06
7.0,8,67004,67563.69,66842.5,70887.69
25.5,20,51707,51707.0,51707.0,51707.0
22.5,36,60365,60365.0,60951.22,60405.72
13.92,36,4417,4416.76,4420.15,4418.91
8.75,9,59021,62070.65,60478.12,60516.34
16.75,21,54841,55624.45,55715.72,55304.19
12.83,38,5823,5832.38,5823.0,5823.0
7.08,25,5943,5536.66,5574.58,5601.89
27.58,18,4559,4726.775,4892.815,4794.82
9.25,15,54889,49348.36,49359.56,50556.7
13.42,36,4209,4428.68,4305.7,4274.63
14.92,11,13054,13113.94,13226.29,13117.95
11.42,28,8112,8112.0,8112.0,8112.0
14.75,20,3726,3876.63,3765.17,3720.56
9.17,23,6922,7176.16,6471.9,7135.58
20.92,2,59189,58035.92,57625.39,57286.04
5.5,47,2994,3216.5,3200.85,3186.54
9.5,31,8233,10157.35,9866.85,10528.39
5.83,17,60601,58657.73,55937.6,55244.99
12.75,33,64173,64684.84,64173.0,64889.84
11.92,43,5114,5154.76,5124.16,5172.53
14.17,48,51372,53408.02,52007.12,53354.52
8.17,6,9201,9221.03,9230.98,9035.63
2.83,30,3078,2531.5,2647.7,2656.95
19.08,13,53164,53164.0,53164.0,53164.0
16.5,5,45693,46362.69,46158.84,47410.36
12.83,34,5530,5568.85,5555.3,5518.04
17.83,7,52175,53183.0,52951.72,52337.58
7.08,42,2124,3365.2,3352.26,3182.55
15.17,36,60365,61882.39,63138.82,63032.14
11.25,30,47395,47489.08,47395.0,47481.13
6.42,14,11520,12277.99,13000.91,13061.93
5.5,17,3878,3910.51,4325.15,4025.85
11.67,20,4660,4622.09,4644.25,4616.05
27.58,30,4559,4566.75,4600.41,4614.87
11.0,30,45805,45805.0,45805.0,45883.19
8.67,28,45883,45883.0,45883.0,45883.0
13.92,11,47585,47585.0,47674.6,47508.14
6.42,22,4028,4028.0,4028.0,4028.0
15.75,37,60508,60524.8,60516.96,63364.04
15.5,14,9348,7846.52,7456.43,7517.13
11.67,8,4452,4881.58,6655.56,7096.57
14.17,6,79069,74941.8,75138.59,75344.7
14.58,13,50271,50205.4,50271.0,50263.82
11.5,2,73231,70134.43,71171.12,77397.3
11.75,43,6067,6067.0,6067.0,6067.0
6.67,22,80511,77947.32,77419.8,74271.57
24.08,4,68303,68330.02,68948.4,69807.77
15.17,4,10575,10427.96,10562.33,10657.15
9.33,43,51707,51707.0,51708.12,51707.0
9.83,44,9901,9672.599999999999,9672.599999999999,9924.35
20.5,12,10018,10055.39,10160.89,10239.99
11.58,16,5888,5902.45,5874.7,5702.3
12.0,43,6461,6641.24,7284.74,6444.59
24.33,6,45693,45938.18,45693.0,45493.65
1.42,46,1977,1974.37,1972.9,2135.03
14.17,47,3543,3296.21,3463.36,3519.64
11.58,12,7958,7915.39,8033.68,7902.59
23.25,18,53209,53447.56,53411.72,53612.26
6.83,49,4367,4386.52,4336.9,4387.49
26.58,18,66122,58904.2,59574.42,59825.78
12.75,48,4416,4429.44,4429.84,4426.8
1.75,43,2074,2074.0,2074.0,2074.0
2.25,13,27976,27976.0,27976.0,27976.0
7.83,23,62591,62277.4,62893.4,61920.92
13.17,42,1890,1890.0,1894.46,1896.86
15.67,30,5289,5782.11,5685.26,5856.72
8.67,9,15889,11213.58,11401.21,11299.57
7.17,29,53152,53152.0,53152.0,53152.81
1.25,36,2343,2242.36,2236.07,1970.16
7.25,26,6262,6453.68,6422.65,6313.23
8.75,13,10008,10175.6,10148.82,10109.42
8.42,36,7167,7345.22,7352.71,7190.2125
24.42,39,41064,41064.0,41064.0,41064.0
8.08,27,7904,8272.65,8197.1425,8347.99
21.0,19,5937,5970.95,5984.97,5969.23
5.17,16,4417,5219.9,5119.97,5186.7
2.17,19,2098,2171.56,2145.84,2116.16
15.17,39,4416,5021.43,5116.1,4843.12
7.58,12,7484,7536.19,7528.44,7491.57
7.25,3,14102,17468.48,17247.96,17614.47
22.08,41,5685,5605.67,5649.45,5698.65
15.42,39,60978,63888.48,63897.84,63861.42
12.58,18,50271,50271.0,50271.0,53300.52
11.17,28,49177,49177.0,49177.0,49177.0
2.17,3,6375,6388.71,6496.19,7158.28
15.17,15,56991,58017.85,57432.28,57242.88
8.33,40,4348,4584.05,4577.61,4495.69
13.92,39,4099,4210.11,4299.1,4304.14
8.25,6,7412,7266.61,7273.73,7060.23
22.67,25,6067,6067.0,6082.38,6097.68
2.33,8,36824,32580.96,31554.8,28036.79
19.5,41,49725,49725.0,49725.0,49725.0
25.83,43,4086,4303.538,4274.88,4478.18
5.17,29,5892,5892.0,5896.0,5907.84
23.67,24,6956,7110.147857142857,7112.297857142857,7113.81
12.92,39,7081,7081.0,7081.0,7081.56
2.17,21,37932,30024.8,30059.52,29968.92
5.08,38,3788,4958.61,4981.05,4826.45
11.25,12,12454,13480.95,13293.06,13322.04
11.0,4,11488,11661.23,11929.32,11235.97
2.83,4,7425,7432.57,7468.92,7408.17
14.75,40,6067,6073.44,6062.65,6067.0
7.5,28,4453,4588.23,4515.49,4719.62
12.08,26,4413,4680.43,4624.61,4618.41
8.83,2,16811,12210.81,12308.89,10421.97
2.5,41,3999,4485.0,4326.51,4732.53
7.42,32,3090,3094.79,3090.0,3090.0
8.42,45,4007,3977.45,4102.19,4007.07
2.5,38,3999,4002.16,4017.84,3997.7
15.17,42,51697,55774.92,57226.44,53847.49
8.33,35,60396,60396.0,60452.67,60396.0
18.0,45,39847,43837.13,44362.19,43202.34
12.67,10,55502,55268.2,55938.8,56218.37
19.0,2,55480,53292.13,52791.97,55677.84
10.17,12,56588,56588.0,56588.0,56588.0
7.75,13,13767,19713.35,19096.27,20604.83
1.5,18,17604,17604.0,17604.0,17604.0
6.17,22,4646,4571.72,4610.86,4540.09
16.92,19,82317,69138.03,67985.35,67017.84
4.08,3,11237,8129.08,8666.5,8071.96
7.33,31,66671,67850.35,68440.6,66390.9
12.83,27,4896,4896.0,4896.0,4898.1
26.75,41,41101,41101.0,41101.0,41101.0
21.08,18,39499,39499.0,39499.0,39499.0
22.17,40,4478,6630.85,6720.54,6615.14
1.08,15,3498,3542.4,3487.8,3614.52
11.83,14,65529,69043.56,68126.04,67729.33
5.5,7,55502,56352.67,56260.57,56454.7
20.92,2,78271,80272.56,79055.51,76919.1
6.58,34,3015,3043.52,2987.05,3032.33
10.92,23,68112,62467.2,61873.6,60430.62
15.92,17,51372,51314.28,51372.0,51158.73
23.08,28,18702,16127.32,16127.32,16557.37
9.75,45,2050,2214.21,2063.48,2046.98
17.67,46,4149,4197.5,4188.88,4197.75
9.75,43,6740,7060.616,7060.616,7069.675047619047
10.0,9,11342,9403.72,9342.73,10182.64
9.25,40,5600,5501.4,5423.52,5458.32
17.17,36,4233,4328.21,4357.39,4326.35
11.42,7,43697,41897.58,41326.38,39331.89
18.92,47,5441,5441.0,5441.0,5439.81
15.33,8,57017,58288.13,59334.21,59080.96
17.75,26,6724,6694.43,6709.82,6694.79
15.08,24,6677,6423.21,6415.2,6495.05
1.92,14,5881,6261.94,6145.08,6047.69
12.17,23,62067,54979.86,55222.68,54126.91
11.5,20,4294,4423.08,4407.4,4326.27
24.5,23,64173,64475.4,65486.76,64090.97
6.0,41,6245,6756.42,6768.34,6641.96
2.17,47,22152,22152.0,22152.0,22152.0
7.42,4,60553,62827.88,63327.92,66143.76
18.33,31,5276,5740.1,5766.65,5732.46
7.0,41,2103,3415.28,3262.8,3305.67
31.17,26,59106,65103.114666666675,65094.87466666668,66853.02
8.0,49,58315,59758.68,59905.4,60451.6
10.67,46,5761,5627.15,5526.8,5669.95
2.25,19,22140,22140.0,22140.0,22140.0
16.5,40,5892,5892.0,5892.0,5891.96
6.75,32,1105,1388.96,1381.87,1724.38
4.08,33,2339,2662.98,2763.13,2643.42
25.0,38,47408,47408.0,47408.0,47408.0
2.92,16,32923,33071.74,32995.45,33101.28
13.67,41,5320,5967.53,6027.85,5629.97
17.42,46,60260,60600.94,60260.0,60260.0
13.0,5,51819,59613.65,55804.78,56489.29
9.33,16,7563,7078.53,8015.19,7037.51
23.08,30,7321,7731.576666666666,7480.216666666666,7508.25
5.58,2,15131,16512.79,16847.63,16499.9
7.17,37,59021,63404.68,62434.76,63648.69
12.5,25,9039,8533.305,8483.230833333333,8066.971666666667
7.92,13,9420,11451.44,11549.44,11125.84
20.83,47,5949,5963.7,5963.7,5948.69
14.58,42,6450,6458.95,6476.85,6450.11
6.17,2,22084,20590.64,20994.94,22040.55
2.83,13,7562,7746.3,7619.13,7455.61
15.83,29,7361,6740.53,6874.4,6532.53
8.75,6,6302,7023.7,6655.03,5963.62
13.92,44,62448,62448.0,62448.0,62448.0
7.0,44,5569,5872.75,6452.75,6183.92
8.25,43,4112,4598.78,4556.18,4476.11
18.42,17,61933,62844.68,63563.72,64386.76
15.92,5,51707,52608.05,53228.29,52199.54
16.83,44,60232,60232.0,60232.0,60311.52
20.25,32,43729,43729.0,43729.0,43729.0
12.08,21,4896,4896.0,4896.0,4896.38
8.75,10,11319,12486.04,12402.94,12331.3
16.67,16,6314,6381.54,6941.91,6696.7
22.42,24,60978,67216.33,63338.96,67959.49
11.25,35,4796,4796.0,4796.0,4796.0
1.25,24,1543,1555.38,1595.13,1745.64
6.17,40,56476,56476.0,56660.58,56384.4
8.5,27,4347,5341.01,5327.67,5234.88
6.75,27,60978,61111.06,60978.0,61052.37
9.25,41,5529,5532.36,5563.59,5448.84
7.75,5,76756,62792.62,65620.99,64101.23
4.92,34,3471,3485.0,3489.0,3472.36
13.0,13,50271,50139.8,50271.0,50305.05
9.5,13,8728,8629.68,8720.97,8117.69
6.08,45,6568,6568.0,6568.0,6608.3
16.92,4,56588,56800.52,56949.36,55036.88
7.17,48,3302,4034.22,3616.58,4279.67
23.92,43,6958,6923.22,6968.16,6970.77
12.75,8,58125,58190.75,58447.23,59355.4
15.17,7,53624,49851.91,50358.78,49894.78
16.17,36,4230,4230.0,4237.6,4248.83
8.75,22,2723,3273.43,3437.92,3662.13
26.17,3,7958,8641.4,8871.65,8663.12
0.83,31,1604,1695.22,1697.19,1666.53
6.33,30,4027,4030.03,3861.4,3861.43
5.92,27,6489,7502.13,7731.31,7260.33
2.58,15,31982,31950.78,31976.54,32054.76
28.33,35,59254,59340.68,59286.70333333333,59154.91333333333
12.92,22,38043,38043.0,38043.0,38043.0
16.42,24,3862,3862.0,3914.97,4083.04
11.92,34,7790,7785.46,7770.21,7787.27
13.25,28,57920,60590.08,60229.44,59883.44
6.33,39,6389,6376.88,6472.88,6265.05
8.0,11,66928,67007.52,66950.4,66922.22
2.17,37,2700,2700.0,2700.0,2703.14
24.08,40,4724,5128.28,5181.1,5056.37
8.0,47,39609,39054.03,40241.72,37528.84
31.08,47,14702,14743.25,14743.25,15575.68
7.92,36,59033,59033.0,59033.0,59033.0
2.58,24,4994,4146.7,4205.11,4110.29
20.83,41,47657,47657.0,47657.0,47657.0
22.08,18,6032,5949.42,5999.84,5794.84
27.58,48,43729,43614.76,43729.0,43819.08
8.25,34,7076,7042.31,6983.11,7116.55
5.33,5,11520,11636.84,11663.85,11496.86
1.58,48,3096,3099.91,3074.59,3088.69
10.5,26,6067,6135.87,6197.73,6275.63
12.92,3,8005,11904.68,12537.56,12570.01
6.33,48,3015,3018.86,3048.66,3088.74
14.25,18,6158,6180.7,6216.8,6170.07
2.67,7,7412,7412.0,7420.41,7393.1
5.83,30,4550,4487.09,4580.46,4621.61
17.17,31,7999,7919.37,7911.19,7855.64
13.17,26,3184,3189.86,3193.21,3220.65
12.17,30,4789,5335.1,5389.28,5369.76
8.0,13,5939,5989.05,5919.51,5907.74
1.33,33,1551,1551.0,1555.98,1555.73
17.25,47,7135,7087.49,7087.38,7170.29
18.92,41,32646,32674.44,32634.82,32639.36
18.17,16,67473,59610.6,61747.56,63167.48
4.83,26,43729,43729.0,43729.0,43704.4
7.08,10,6488,7997.62,8599.7,7851.75
8.67,29,3466,3466.0,3466.0,3482.88
21.67,32,4789,5298.31,5097.3,5470.93
24.67,47,29776,29776.0,30203.47,29864.73
13.25,48,4672,4673.2,4673.2,4671.88
12.42,45,55377,55368.04,55377.0,55377.0
11.58,23,8112,8114.1,8115.15,8112.0
5.5,7,7488,8580.44,8980.21,7697.83
26.5,37,52175,54726.21,54651.76,53305.18
13.58,40,45693,45693.0,45693.0,45693.0
2.25,36,22140,22140.0,22140.0,22140.0
16.83,36,44280,44280.0,44280.0,44280.0
11.75,25,4048,4058.52,4043.32,4049.61
5.75,5,75339,60243.95,62816.07,59088.14
6.5,20,6296,6296.0,6299.15,6296.0
2.33,2,26296,31162.36,33032.24,34596.12
6.17,32,4368,5102.82,4666.55,4864.93
8.25,29,5177,5206.92,5198.75,5168.91
28.17,48,47545,50300.87,47756.08,49315.78
15.58,36,3979,4041.74,4134.32,3941.35
2.75,16,32859,32859.0,32815.51,33766.77
15.25,44,63277,61181.19,61461.88,58944.27
6.58,34,39377,39377.0,39377.0,39460.08
5.58,19,4593,4800.99,4584.78,4739.53
6.83,36,5333,5864.09,5961.24,6287.9
27.83,44,4181,3721.1,3714.8,3796.46
15.0,36,9178,5928.34,5336.61,5444.45
28.33,39,7081,7300.48,7190.74,7397.92
8.25,21,5042,6630.98,6525.26,7032.46
16.08,5,13014,13136.44,12997.69,12734.92
12.33,39,59021,59021.0,59021.0,59021.0
12.0,40,39555,41463.48,41463.48,39938.68
7.83,45,3864,3912.67,3966.03,3660.32
2.08,26,2339,2339.0,2339.0,2411.5
20.75,24,4979,4902.04,4938.34,4876.26
13.17,47,60396,60396.0,60396.0,60396.0
8.08,41,6395,6395.0,6392.14,6395.0
6.5,43,8560,6089.47,5727.0,6815.003333333332
8.75,36,5294,5300.3,5314.83,5199.67
26.17,35,6797,7009.04,7036.02,7080.01
15.92,26,5960,6000.72,6021.61,5963.04
16.5,5,22714,19115.818333333336,18072.989166666666,21394.56
9.58,25,6158,6223.57,6195.8,6337.2
7.5,5,6379,9762.21,10586.3,11553.9
12.92,7,4452,4460.4,4634.93,4512.0
13.92,14,5174,5278.13,5432.78,5197.99
15.17,33,7692,7702.52,7705.15,7677.14
19.25,31,48851,49432.25,49442.9,50203.99
3.92,16,3772,5025.51,5534.94,5086.97
7.0,32,2103,2746.01,3003.77,2836.57
2.5,41,3001,2695.0,2848.14,2933.93
11.67,10,57920,62575.28,61609.85,61730.05
10.75,24,5817,5865.18,5842.2,5816.89
6.67,33,5513,6291.27,6597.16,6179.04
24.75,26,7753,8010.14,8164.32,9143.9
25.67,9,52287,56332.44,57232.92,57935.8
2.58,27,32923,32923.0,32923.0,32923.0
1.17,31,1543,1635.01,1597.07,1574.48
2.5,38,4499,4502.1,4547.25,4504.35
17.0,28,53743,53743.0,53743.0,53743.0
27.25,7,47586,47586.0,47586.0,47679.05
15.17,41,6163,6541.89,6550.31,6484.03
11.92,36,5114,5483.94,5466.9,5601.59
10.17,45,4028,4095.2,4097.02,4067.58
1.17,30,1654,1649.78,1668.33,1886.27
13.25,6,85820,75849.54,77454.95,76979.96
7.25,35,3734,3827.65,3749.34,3789.31
16.0,41,4357,4373.8,4360.15,4393.26
13.67,11,50462,43473.92,43579.97,42543.84
26.08,17,56588,56653.75,56793.87,56528.24
16.17,47,6161,6160.72,6179.32,6170.56
5.58,26,45693,45693.0,45693.0,45692.79
21.83,6,51817,52073.48,52243.72,52351.46
12.58,18,66063,66540.12,66540.12,65580.99
16.17,4,5101,6967.35,7542.74,5595.26
21.17,1,79181,75771.7,77306.44,75875.37
23.33,40,38099,38099.0,38099.0,38099.0
2.25,12,22140,22537.0,23092.8,23099.67
6.42,5,11041,8533.11,8969.45,7986.09
7.67,20,62045,62145.8,62225.32,61993.05
11.08,41,53152,53152.0,53152.0,53152.0
2.25,44,3437,3337.0,3346.46,3586.9
12.17,12,11247,11588.84,11052.12,10926.13
11.33,30,41064,41064.0,41131.92,41064.0
7.58,17,16076,17724.3,15636.59,20266.3
7.33,32,2201,2356.3,2369.37,2249.42
12.17,39,45672,45672.0,45672.0,45672.0
2.17,5,14073,7357.88,6830.18,7110.15
2.25,24,2464,2462.24,2477.21,2492.6
9.5,36,7241,7372.52,7365.77,7443.01
17.92,18,72125,78673.64,79343.52,75690.36666666667
2.67,13,7489,7489.0,7489.0,7488.95
6.58,18,6510,6644.77,6869.01,6659.39
17.92,28,5227,5232.81,5232.55,5234.66
10.83,43,4234,2200.97,2206.42,2150.51
5.08,42,1543,2191.33,2173.12,1635.77
13.17,21,7764,8064.11,8147.57,7813.53
2.17,25,2738,2737.1,2738.0,2830.22
17.58,17,6067,6132.55,6097.06,6063.37
5.92,9,42521,45967.24,46681.8,44779.69
10.58,42,51697,52571.72,52253.64,52902.63
6.08,44,51372,51620.64,51639.11,51363.56
10.92,35,50361,50374.53,50374.53,50347.16
15.08,36,60396,60396.0,60396.0,60396.0
23.67,8,18979,17538.86,17442.67,14494.78
14.0,28,10318,10614.36,10555.29,10629.07
4.92,47,2124,3176.81,3032.0,2893.02
14.0,41,4387,4387.0,4387.0,4366.08
4.75,13,8869,8345.56,8298.32,8127.0
25.92,19,60074,60688.42,60818.8,60091.84
16.92,32,4031,4700.71,4582.35,4785.265
25.5,35,41314,42050.25,42011.5,43243.42
2.75,38,4500,4503.38,4501.61,4500.05
13.75,23,6271,6646.1,6588.28,6779.05
24.25,21,45257,45257.0,45257.0,45257.0
25.58,36,4781,4695.23,4803.3,4738.84
6.5,8,12947,10573.36,11243.76,10631.95
12.92,48,6172,6094.7,6050.86,6330.44
10.67,31,7373,7191.03,5329.24,7526.17
24.08,9,12424,12327.78,12704.42,13694.985
6.33,44,4363,4408.07,4422.02,4359.47
25.83,17,4755,6652.93,5829.23,5848.71
23.5,4,50271,50357.44,50295.0,52935.91
14.08,13,12150,11163.76,11547.81,11646.33
10.5,2,15854,21705.832000000002,21331.76,18906.6
22.58,27,54608,54608.0,54608.0,54608.0
14.83,5,69580,73601.47,72766.18,73408.72
14.5,33,4527,4612.24,4557.4,4519.47
22.67,29,8877,5943.13,5839.04,6178.68
5.83,41,3862,3859.03,3862.0,3863.32
13.25,22,51817,51817.0,51817.0,51817.0
11.83,33,6219,6154.82,6175.67,6383.64
24.67,42,7900,7647.7,7643.53,7534.62
10.75,30,4064,4959.22,5315.95,5295.78
5.92,6,6804,7141.09,7145.19,6864.16
20.08,29,47441,51967.78,50874.82,48752.04
24.0,43,6774,6006.15,6042.91,5939.97
1.17,47,1551,1672.52,1667.54,1535.84
22.67,6,11497,11652.52,11613.22,11633.01
25.25,36,5441,5441.0,5441.0,5441.0
11.17,48,84756,84756.0,84756.0,84783.33
2.25,27,2476,2464.54,2468.04,2484.4
14.0,9,64285,67460.42,67484.92,67565.2
23.0,16,6576,8420.5125,7875.33,8627.52
2.75,16,4721,4694.92,4640.09,4673.7
6.0,25,51707,54668.89,55052.75,54565.04
4.83,15,4506,6025.23,5492.04,5311.35
9.5,26,2361,2361.0,2368.32,2374.54
2.17,21,3855,3035.48,3061.7,3127.45
14.42,7,13524,14598.2,14684.95,14891.48
10.17,28,3408,4649.87,4592.7,4263.23
9.83,45,9901,9583.2,9583.2,9864.67
5.67,27,6489,6534.17,6487.22,6778.31
2.42,4,10269,7398.88,7460.49,7162.41
13.75,5,57939,58401.54,58312.37,57215.06
12.0,18,7467,5366.2,5838.59,5293.62
9.08,10,12098,11183.4,10853.05,10347.7
24.17,38,54684,54684.0,54684.0,54753.65
11.75,23,6578,6624.34,6595.21,6691.84
20.25,38,10818,7463.71,7374.86,7815.88
16.08,29,5823,6068.7,5890.2,6387.27
31.17,12,63362,64702.64,64252.44,65940.57
5.0,12,11488,11473.21,11488.64,11357.64
7.08,34,56273,56273.0,56273.0,56237.8
5.08,44,57017,57096.52,57302.6,57571.53
4.92,17,5720,4521.37,4709.78,4550.99
1.25,20,1788,1812.1,1811.72,1787.4
14.0,38,4915,5338.73,5157.91,5119.85
20.25,29,43729,43729.0,43729.0,43729.0
8.75,9,15918,15311.05,15152.86,15199.58
9.08,20,5399,5381.29,5334.62,5192.82
23.58,32,5949,5949.0,5949.0,5949.0
2.25,6,5955,5955.0,5954.9,5955.9
9.33,35,5037,5047.53,5047.53,5017.97
24.0,26,44280,44280.0,44280.0,44280.0
25.25,24,5289,5473.84,5322.07,5426.76
26.08,49,6354,6323.03,6408.44,6375.56
12.75,18,64173,66324.52,64105.8,65791.22
10.17,29,7697,7707.86,7707.74,7696.66
12.25,13,12454,12610.75,12560.44,12498.63
4.75,20,4027,4025.78,4084.83,4101.68
16.0,47,4971,4970.91,4973.55,4997.54
17.17,1,25833,27346.3,27943.0,24985.92
8.25,49,3015,3096.4,3094.59,3375.5
13.33,23,4111,4116.2,4111.0,4111.0
10.75,4,59917,80608.56,80238.45,84025.96
9.0,8,10018,10418.33,10596.9,10614.81
10.0,10,6753,6129.07,6304.25,6454.07
7.33,20,7959,7493.02,8625.11,7519.07
10.25,40,2250,2310.52,2325.65,2298.57
11.0,17,57992,59175.84,59975.52,58805.92
